,doc_id,sent_id,triple_list,Unnamed: 0,abstract_sents
946,236.0,9.0,"['adverse compare ci', 'adverse compare 9-Ã\x83\x83Ã\x83\x82Ã\x82Âµg', 'adverse compare 456', 'adverse compare 305-682', 'adverse compare 319-425', 'adverse compare swelling', 'adverse compare 15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg', 'adverse compare 347', '15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg compare ci', '15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg compare 9-Ã\x83\x83Ã\x83\x82Ã\x82Âµg', '15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg compare 456', '15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg compare 305-682', '15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg compare 319-425', '15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg compare swelling', '15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg compare 347', 'intramuscular compare ci', 'intramuscular compare 9-Ã\x83\x83Ã\x83\x82Ã\x82Âµg', 'intramuscular compare 456', 'intramuscular compare 305-682', 'intramuscular compare 319-425', 'intramuscular compare swelling', 'intramuscular compare 15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg', 'intramuscular compare 347', 'adverse dose 9-Ã\x83\x83Ã\x83\x82Ã\x82Âµg', 'adverse dose 456', 'adverse dose 305-682', 'adverse dose 319-425', 'adverse dose swelling', 'adverse dose 15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg', 'adverse dose 347', '15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg dose 9-Ã\x83\x83Ã\x83\x82Ã\x82Âµg', '15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg dose 456', '15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg dose 305-682', '15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg dose 319-425', '15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg dose swelling', '15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg dose 347', 'intramuscular dose 9-Ã\x83\x83Ã\x83\x82Ã\x82Âµg', 'intramuscular dose 456', 'intramuscular dose 305-682', 'intramuscular dose 319-425', 'intramuscular dose swelling', 'intramuscular dose 15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg', 'intramuscular dose 347', '962 dose 9-Ã\x83\x83Ã\x83\x82Ã\x82Âµg', '962 dose 456', '962 dose 305-682', '962 dose 319-425', '962 dose swelling', '962 dose 15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg', '962 dose 347', 'adverse dose 319-425', 'adverse dose swelling', 'adverse dose 15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg', 'adverse dose 347', '15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg dose 319-425', '15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg dose swelling', '15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg dose 347', 'intramuscular dose 319-425', 'intramuscular dose swelling', 'intramuscular dose 15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg', 'intramuscular dose 347', '962 dose 319-425', '962 dose swelling', '962 dose 15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg', '962 dose 347', 'ci dose 319-425', 'ci dose swelling', 'ci dose 15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg', 'ci dose 347', '9-Ã\x83\x83Ã\x83\x82Ã\x82Âµg dose 319-425', '9-Ã\x83\x83Ã\x83\x82Ã\x82Âµg dose swelling', '9-Ã\x83\x83Ã\x83\x82Ã\x82Âµg dose 15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg', '9-Ã\x83\x83Ã\x83\x82Ã\x82Âµg dose 347', '456 dose 319-425', '456 dose swelling', '456 dose 15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg', '456 dose 347', '305-682 dose 319-425', '305-682 dose swelling', '305-682 dose 15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg', '305-682 dose 347']",2487,seroprotection rates 9-ÃÂµg 15-ÃÂµg intradermal doses vary significantly compared 15-ÃÂµg intramuscular dose 3 strains except 15-ÃÂµg intradermal dose h1n1 strain rates significantly higher rr 105 95 ci 101-109 
947,236.0,10.0,"['fever dose 103-150', 'chill dose 103-150', '9-Ã\x83\x83Ã\x83\x82Ã\x82Âµg dose 103-150', 'intradermal dose 103-150', '15-Ã\x83\x83Ã\x83\x82Ã\x82Âµg dose 103-150', 'fever dose 103-150', '136 dose 103-150', 'ci dose 103-150', '103-180 dose 103-150']",2488,local adverse events significantly higher intradermal doses 15-ÃÂµg intramuscular dose particularly erythema 3-ÃÂµg dose rr 962 95 ci 107-8656 6-ÃÂµg dose rr 2379 95 ci 1442-3923 9-ÃÂµg dose rr 456 95 ci 305-682 15-ÃÂµg dose rr 368 95 ci 319-425 swelling 3-ÃÂµg dose rr 2016 95 ci 468-8682 9-ÃÂµg dose rr 523 95 ci 358-762 15-ÃÂµg dose rr 347 95 ci 221-545 
948,237.0,1.0,"['patient repeat sars-cov-2', 'patient repeat pakistan']",2492,report case series repeated infections sars-cov-2 
949,237.0,2.0,"['infection receive transcriptase-polymerase', 'sars-cov-2 receive transcriptase-polymerase']",2493,methods total 12 patients identified repeated infections sars-cov-2 25 april 2020 16 march 2021 pakistan 
950,237.0,7.0,['covid-19 vaccinate sars-cov-2'],2498,none vaccinated 
951,238.0,4.0,"['vaccine compare patient', 'vaccine compare lip', 'vaccine compare 081', 'vaccine compare rba', 'vaccine compare 472', 'vaccine compare 491']",2504,ha antibodies increased nt1 patients compared controls exploratory lips p 00295 rba p 00369 confirmatory cohort lips p 055 rba p 0625 
952,238.0,5.0,['lip evaluate hla-dqb1'],2505,ha antibody affinity assessed competition pandemrix vaccine comparable patients controls lips 48 vs 39 ngml p 081 rba 472 vs 491 ngml p 065 
953,238.0,6.0,"['antibody associate patient', 'antibody associate nt1']",2506,lips assay also detected higher ha antibody titres associated hla-dqb1 060201 p 002 
954,239.0,2.0,['medrxiv induce 2021'],2510,complied prisma guidelines conducting meta-analysis 
955,239.0,7.0,"['schizophrenia induce mood disorders', 'schizophrenia induce patient', 'schizophrenia induce patient', 'schizotypal induce mood disorders', 'schizotypal induce patient', 'schizotypal induce patient']",2515,increase risk covid-19 mortality severity remained significant model included studies adjusted confounding variables 
956,239.0,8.0,"['two observe mental disorders', 'two observe covid-19', 'two observe patient', 'two observe covid-19', 'two observe vaccine', 'two include mental disorders', 'two include patient', 'two include covid-19', 'two include vaccine']",2516,furthermore higher mortality noticed included studies among schizophrenia schizotypal delusional disorders patients compared mood disorders patients 
957,239.0,9.0,"['worker provide sars-cov-2', 'worker provide covid-19', 'hcws provide sars-cov-2', 'hcws provide covid-19', 'line provide sars-cov-2', 'line provide covid-19']",2517,meta-analysis provided two models reported significant increase risk covid-19 severity mortality among patients mental disorders upcoming covid-19 vaccines recommend give category priority vaccination campaigns along medical health providers elderly 
958,240.0,1.0,"['2021 evaluate sars-cov-2', '2021 evaluate hcws']",2519,conducted systematic review meta-analysis assess incidence postvaccination sars-cov-2 infection among vaccinated hcws 
959,240.0,2.0,['meta-analysis explore covid-19'],2520,methodswe searched multiple databases inception august 2021 identify studies reported incidence postvaccination sars-cov-2 infection among hcws 
960,240.0,5.0,"['covid-19 vaccinate hcws', 'infection vaccinate hcws']",2523,total number partially vaccinated fully vaccinated unvaccinated hcws 132922 155673 17505 respectively 
961,240.0,6.0,['hcws vaccinate 101'],2524,overall pooled proportion covid-19 infections among partiallyfully vaccinated unvaccinated hcws 21 95 ci 12-35 
962,240.0,9.0,"['influenza vaccinate influenza-related', 'influenza induce influenza-related']",2527,remains urgent need frontline hcws vaccinated sars-cov-2 infection 
963,241.0,1.0,['influenza induce antigen'],2529,two antigenically distinct lineages co-circulate worldwide often resulting mismatches vaccine coverage vaccine predictions fail 
964,242.0,0.0,"['vaccine receive headache', 'vaccine receive tiredness']",2533,first covid-19 vaccination given december 2020 effort vaccinate international population massive scale 
965,242.0,2.0,"['two describe supraclavicular', 'two describe lymphadenopathy', 'two describe patient', 'two describe covid']",2535,regional lymphadenopathy described relation vaccines 
966,243.0,0.0,"['patient test transcarpathian', 'patient test diphtheria', 'patient test diphtheria', 'patient test immunity']",2538,objective aim study dynamics incidence diphtheria transcarpathian region ukraine 
967,244.0,0.0,"['leumit increase 183', 'leumit increase patient', 'leumit increase diabetes', 'leumit increase pre-covid-19', 'leumit increase hba1c', 'lh increase 183', 'lh increase patient', 'lh increase diabetes', 'lh increase pre-covid-19', 'lh increase hba1c', 'leumit develop pre-covid-19', 'leumit develop hba1c', 'lh develop pre-covid-19', 'lh develop hba1c', '183 develop pre-covid-19', '183 develop hba1c', 'patient develop pre-covid-19', 'patient develop hba1c']",2541,introduction people diabetes mellitus increased risk developing severe disease death contracting coronavirus disease 2019 covid-19 effect pre-covid-19 infection glycemic control disease outcomes still unclear 
968,244.0,1.0,"['patient emerge covid-19', 'patient emerge lh', 'patient emerge hba1c']",2542,previous study published leumit health services lhs including 183 patients diabetes pre-covid-19 infection hba1c 9 associated need hospitalization disease 
969,244.0,2.0,"['patient die diabetes', 'patient die pre-diabetes', 'lh die diabetes', 'lh die pre-diabetes', 'covid-19 die diabetes', 'covid-19 die pre-diabetes']",2543,current study present clinical characteristics patients died covid-19 lhs demonstrate significant link pre-infection hba1c 
970,244.0,3.0,"['covid-19 consider patient', 'covid-19 consider survivor', 'covid-19 observe patient', 'covid-19 observe survivor']",2544,methods collected demographic clinical laboratory information regarding patients insured lhs contracted covid-19 1st february 31st may 2020 diabetes pre-diabetes 
971,244.0,5.0,"['patient receive dementia cerebrovascular', 'patient receive heart failure', 'patient receive hba1c', 'patient receive creatinine', 'patient receive hemoglobin', 'patient receive iron', 'patient receive vitamin', 'patient receive obesity', 'patient receive sglt-2', 'patient receive inhibitor', 'patient die dementia cerebrovascular', 'patient die heart failure', 'patient die obesity', 'patient die sglt-2', 'patient die inhibitor', 'hba1c die dementia cerebrovascular', 'hba1c die heart failure', 'hba1c die patient', 'hba1c die obesity', 'hba1c die sglt-2', 'hba1c die inhibitor', 'creatinine die dementia cerebrovascular', 'creatinine die heart failure', 'creatinine die patient', 'creatinine die obesity', 'creatinine die sglt-2', 'creatinine die inhibitor', 'hemoglobin die dementia cerebrovascular', 'hemoglobin die heart failure', 'hemoglobin die patient', 'hemoglobin die obesity', 'hemoglobin die sglt-2', 'hemoglobin die inhibitor', 'iron die dementia cerebrovascular', 'iron die heart failure', 'iron die patient', 'iron die obesity', 'iron die sglt-2', 'iron die inhibitor', 'vitamin die dementia cerebrovascular', 'vitamin die heart failure', 'vitamin die patient', 'vitamin die obesity', 'vitamin die sglt-2', 'vitamin die inhibitor']",2546,results identified 888 patients 24 27 died covid-19 
972,244.0,8.0,"['covid-19 associate vaccine', 'covid-19 associate at-risk']",2549,conclusions pre- covid-19 hba1c levels prior cerebrovascular disease associated increased risk mortality 
973,244.0,10.0,"['covid-19 need vaccine', 'vaccine need covid-19', 'vaccine receive covid-19', 'vaccine receive covid-19']",2551,study needed understand potential mechanism causality poor glycemic control covid-19 death 
974,245.0,2.0,"['author receive metabolic syndrome', 'author receive covid-19', 'author receive vaccine', 'author receive recipient', 'blood receive metabolic syndrome', 'blood receive covid-19', 'blood receive vaccine', 'blood receive recipient']",2554,thrombosis problem might occur covid-19 vaccination increased blood viscosity pathomechanism 
975,246.0,2.0,"['immunity use patient', 'immunity use hepcidin', 'immunity use serum', 'immunity use iron', 'immunity use tmprss6']",2562,methods used hepcidin mimetic several genetic models examine effect low iron availability cells vitro immune responses vaccines viral infection mice 
976,246.0,3.0,"['iron elicit iron deficiency', 'immunity elicit iron deficiency', 'piglet elicit iron deficiency']",2563,examined humoral immunity human patients raised hepcidin low serum iron caused mutant tmprss6 
977,246.0,4.0,"['serum induce immunization', 'iron induce immunization', 'hypoferremia induce immunization', 'hepcidin induce immunization']",2564,tested effect iron supplementation vaccination-induced humoral immunity piglets natural model iron deficiency 
978,246.0,6.0,"['iron facilitate antibody', 'mouse facilitate antibody', 'piglet facilitate antibody', 'hypoferremic facilitate antibody', 'human facilitate antibody', 'iron activate mouse', 'iron activate piglet', 'iron activate hypoferremic', 'iron activate human', 'iron activate hepcidin', 'iron activate antibody', 'iron need mouse', 'iron need piglet', 'iron need hypoferremic', 'iron need human', 'iron need hepcidin', 'iron need antibody']",2566,intensified metabolism activated lymphocytes requires support enhanced iron acquisition facilitated irp12 tfrc 
979,246.0,7.0,"['hypoferremia provide b cell', 'hypoferremia provide cell', 'hypoferremia provide influenza', 'hypoferremia provide mouse', 'hypoferremia provide lung', 'hypoferremia provide inflammation', 'b cell improve influenza', 'b cell improve mouse', 'b cell improve lung', 'b cell improve inflammation', 'hypoferremia improve influenza', 'hypoferremia improve mouse', 'hypoferremia improve lung', 'hypoferremia improve inflammation', 'cell improve influenza', 'cell improve mouse', 'cell improve lung', 'cell improve inflammation']",2567,accordingly providing extra iron improved response vaccination hypoferremic mice piglets conversely hypoferremic humans chronically increased hepcidin reduced concentrations antibodies specific certain pathogens 
980,246.0,8.0,"['hypoferremia blunt infection', 'hypoferremia blunt immunity']",2568,imposing hypoferremia blunted cell b cell neutralizing antibody responses influenza virus infection mice allowing virus persist exacerbating lung inflammation morbidity 
981,246.0,9.0,"['nutrient conserve inflammatory disorders', 'nutrient conserve vaccine', 'nutrient conserve iron', 'immune conserve inflammatory disorders', 'immune conserve vaccine', 'immune conserve iron']",2569,conclusions hypoferremia well-conserved physiological innate response infection counteract development adaptive immunity 
982,247.0,0.0,"['protean infect symptom', 'protean infect multiorgan', 'protean infect failure', 'protean infect death']",2572,sars-cov-2 covid-19 infected 124 million people worldwide total amount casualties sits staggering 27 million 
983,247.0,2.0,"['kidney emerge death', 'kidney emerge death']",2574,chronic kidney disease ckd emerged primary risk factor severe patients apart age 
984,247.0,3.0,"['italian correlate patient', '10-fold correlate patient']",2575,kidney disease acute kidney injury correlated higher risk death 
